scenario_id,seed_airport_icao,aircraft_lat,aircraft_lon,aircraft_type,aircraft_category,required_runway_m,emergency_type,max_range_km,fuel_state,fuel_multiplier,aircraft_adjusted_range_km,usable_range_km,extended_range_km,binding_side,airport_icao,runway_length_m,runway_width_m,surface_type,approach_type,has_ils,has_medical,medical_level,has_rescue,rescue_category,has_firefighting,has_maintenance,fuel_available,open_24h,is_international,tower_available,weather_reporting,closure_status,restricted_status,unsafe_status,civil_military,slot_restricted,distance_km,runway_margin_m,distance_zone,target_rank,is_top_choice
S00436,OOMS,23.513198,59.049277,A319,narrow_body,2000,technical,726,low,0.9,810.0,726.0,1243.012131,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,778.424189,2850,extended,1.0,1
S00436,OOMS,23.513198,59.049277,A319,narrow_body,2000,technical,726,low,0.9,810.0,726.0,1243.012131,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,419.572584,2447,preferred,2.0,0
S00436,OOMS,23.513198,59.049277,A319,narrow_body,2000,technical,726,low,0.9,810.0,726.0,1243.012131,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,458.766459,2106,preferred,3.0,0
S00436,OOMS,23.513198,59.049277,A319,narrow_body,2000,technical,726,low,0.9,810.0,726.0,1243.012131,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,78.473033,2080,preferred,4.0,0
S00436,OOMS,23.513198,59.049277,A319,narrow_body,2000,technical,726,low,0.9,810.0,726.0,1243.012131,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,901.776028,1956,extended,5.0,0
S00436,OOMS,23.513198,59.049277,A319,narrow_body,2000,technical,726,low,0.9,810.0,726.0,1243.012131,emergency,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,836.948293,1400,extended,6.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,633.415392,1272,preferred,1.0,1
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,77.646088,1002,preferred,2.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,901.615069,869,preferred,3.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,563.9932,627,preferred,4.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,904.304786,528,preferred,5.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,487.487851,378,preferred,6.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1247.825773,502,extended,7.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1586.480653,422,extended,8.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1152.68494,82,extended,9.0,0
S00437,OKKK,29.919036,47.886838,B747-8,very_large,3578,weather,1119,normal,1.0,1550.0,1119.0,2072.62418,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,1764.087955,172,extended,10.0,0
S00438,OPLA,30.967754,74.24126,A321,narrow_body,2402,weather,1155,normal,1.0,1000.0,1000.0,1718.199743,aircraft_fuel,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,384.454559,2028,preferred,1.0,1
S00438,OPLA,30.967754,74.24126,A321,narrow_body,2402,weather,1155,normal,1.0,1000.0,1000.0,1718.199743,aircraft_fuel,UAAA,4500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,1399.277594,2098,extended,2.0,0
S00438,OPLA,30.967754,74.24126,A321,narrow_body,2402,weather,1155,normal,1.0,1000.0,1000.0,1718.199743,aircraft_fuel,VABB,3509,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1328.075647,1107,extended,3.0,0
S00438,OPLA,30.967754,74.24126,A321,narrow_body,2402,weather,1155,normal,1.0,1000.0,1000.0,1718.199743,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,968.031979,998,preferred,4.0,0
S00438,OPLA,30.967754,74.24126,A321,narrow_body,2402,weather,1155,normal,1.0,1000.0,1000.0,1718.199743,aircraft_fuel,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,63.489355,958,preferred,5.0,0
S00438,OPLA,30.967754,74.24126,A321,narrow_body,2402,weather,1155,normal,1.0,1000.0,1000.0,1718.199743,aircraft_fuel,VNKT,3350,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,1,open,none,caution,civil,0,1136.822072,948,extended,6.0,0
S00439,DNMM,6.343972,4.25164,B737-800,narrow_body,2440,medical,1024,low,0.9,855.0,855.0,1299.28405,aircraft_fuel,DNMM,3900,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,caution,civil,0,106.032649,1460,preferred,1.0,1
S00440,YMML,-37.722707,143.959069,B737 MAX 8,narrow_body,2461,security,857,critical,0.75,750.0,750.0,1137.593111,aircraft_fuel,YMML,3657,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,77.538227,1196,preferred,1.0,1
S00440,YMML,-37.722707,143.959069,B737 MAX 8,narrow_body,2461,security,857,critical,0.75,750.0,750.0,1137.593111,aircraft_fuel,YSSY,3962,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,774.04333,1501,extended,2.0,0
S00441,KATL,33.219717,-84.808319,B737-800,narrow_body,2353,fuel,605,critical,0.75,712.5,605.0,1033.695983,emergency,KATL,3776,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,58.265119,1423,preferred,1.0,1
S00441,KATL,33.219717,-84.808319,B737-800,narrow_body,2353,fuel,605,critical,0.75,712.5,605.0,1033.695983,emergency,KORD,3962,46,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1011.224358,1609,extended,2.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,674.495226,2785,preferred,1.0,1
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,308.691417,2382,preferred,2.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1160.086473,2515,extended,3.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,358.071193,2041,preferred,4.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,59.782482,2015,preferred,5.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,793.750732,1891,preferred,6.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,1163.147395,2140,extended,7.0,0
S00442,OOMS,24.126532,58.165249,A319,narrow_body,2065,medical,994,normal,1.0,900.0,900.0,1549.473771,aircraft_fuel,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,914.02889,1335,extended,8.0,0
S00443,UAAA,43.617718,77.172138,A330-300,wide_body,3019,mechanical,1059,normal,1.0,1300.0,1059.0,1876.907801,emergency,UAAA,4500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,31.096541,1481,preferred,1.0,1
S00443,UAAA,43.617718,77.172138,A330-300,wide_body,3019,mechanical,1059,normal,1.0,1300.0,1059.0,1876.907801,emergency,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1674.841829,1411,extended,2.0,0
S00443,UAAA,43.617718,77.172138,A330-300,wide_body,3019,mechanical,1059,normal,1.0,1300.0,1059.0,1876.907801,emergency,UACC,3500,45,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,safe,civil,0,928.679164,481,preferred,3.0,0
S00443,UAAA,43.617718,77.172138,A330-300,wide_body,3019,mechanical,1059,normal,1.0,1300.0,1059.0,1876.907801,emergency,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,1366.753539,341,extended,4.0,0
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,315.044416,2285,preferred,1.0,1
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,656.618242,2070,preferred,2.0,0
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,55.368072,1971,preferred,3.0,0
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,398.964695,1870,preferred,4.0,0
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,34.995158,1387,preferred,5.0,0
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,471.33127,1180,preferred,6.0,0
S00444,EGLL,50.981795,-0.610269,E190,regional_jet,1930,mechanical,1078,low,0.9,720.0,720.0,1124.601743,aircraft_fuel,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,287.126787,1118,preferred,7.0,0
S00445,OOMS,24.565394,57.684036,A319,narrow_body,2010,technical,541,normal,1.0,900.0,541.0,918.296011,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,617.69506,2840,extended,1.0,1
S00445,OOMS,24.565394,57.684036,A319,narrow_body,2010,technical,541,normal,1.0,900.0,541.0,918.296011,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,245.370834,2437,preferred,2.0,0
S00445,OOMS,24.565394,57.684036,A319,narrow_body,2010,technical,541,normal,1.0,900.0,541.0,918.296011,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,307.367816,2096,preferred,3.0,0
S00445,OOMS,24.565394,57.684036,A319,narrow_body,2010,technical,541,normal,1.0,900.0,541.0,918.296011,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,123.463564,2070,preferred,4.0,0
S00445,OOMS,24.565394,57.684036,A319,narrow_body,2010,technical,541,normal,1.0,900.0,541.0,918.296011,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,732.432699,1946,extended,5.0,0
S00446,WSSS,1.160618,103.512759,A330-300,wide_body,3036,technical,698,normal,1.0,1300.0,698.0,1162.686983,emergency,WMKK,4124,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,266.822999,1088,preferred,1.0,1
S00446,WSSS,1.160618,103.512759,A330-300,wide_body,3036,technical,698,normal,1.0,1300.0,698.0,1162.686983,emergency,WSSS,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,57.502073,964,preferred,2.0,0
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,61.311918,1804,preferred,1.0,1
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,579.988689,1534,preferred,2.0,0
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,422.875504,1401,preferred,3.0,0
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,453.387676,1159,preferred,4.0,0
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,352.428313,1060,preferred,5.0,0
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,732.665451,1034,preferred,6.0,0
S00447,OTHH,24.869105,51.193708,B767-300ER,wide_body,3046,medical,847,critical,0.75,937.5,847.0,1291.070659,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,165.173315,910,preferred,7.0,0
S00448,VIDP,28.273096,76.953836,B787-9,wide_body,2880,weather,582,normal,1.0,1400.0,582.0,1075.758556,emergency,VIDP,4430,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,34.323427,1550,preferred,1.0,1
S00448,VIDP,28.273096,76.953836,B787-9,wide_body,2880,weather,582,normal,1.0,1400.0,582.0,1075.758556,emergency,OPLA,3360,46,concrete,RNAV,0,0,none,1,basic,1,0,1,1,1,1,1,open,none,caution,civil,0,436.895926,480,preferred,2.0,0
S00448,VIDP,28.273096,76.953836,B787-9,wide_body,2880,weather,582,normal,1.0,1400.0,582.0,1075.758556,emergency,OPKC,3400,46,concrete,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,1,open,none,caution,civil,0,1042.789965,520,extended,3.0,0
S00448,VIDP,28.273096,76.953836,B787-9,wide_body,2880,weather,582,normal,1.0,1400.0,582.0,1075.758556,emergency,VNKT,3350,45,asphalt,VOR,0,0,none,0,none,0,0,1,1,1,1,1,open,none,caution,civil,0,827.655428,470,extended,4.0,0
S00449,HECA,30.081751,32.09637,CRJ900,regional_jet,1856,mechanical,967,normal,1.0,700.0,700.0,1141.802382,aircraft_fuel,HECA,4000,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,67.392744,2144,preferred,1.0,1
S00449,HECA,30.081751,32.09637,CRJ900,regional_jet,1856,mechanical,967,normal,1.0,700.0,700.0,1141.802382,aircraft_fuel,OJAI,3660,61,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,414.112618,1804,preferred,2.0,0
S00449,HECA,30.081751,32.09637,CRJ900,regional_jet,1856,mechanical,967,normal,1.0,700.0,700.0,1141.802382,aircraft_fuel,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,1120.071814,1894,extended,3.0,0
S00449,HECA,30.081751,32.09637,CRJ900,regional_jet,1856,mechanical,967,normal,1.0,700.0,700.0,1141.802382,aircraft_fuel,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,551.920273,1131,preferred,4.0,0
S00449,HECA,30.081751,32.09637,CRJ900,regional_jet,1856,mechanical,967,normal,1.0,700.0,700.0,1141.802382,aircraft_fuel,HELX,3000,45,asphalt,RNAV,0,0,none,1,basic,1,0,1,0,0,1,1,open,none,safe,joint,0,494.103902,1144,preferred,5.0,0
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,299.043075,2148,preferred,1.0,1
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,544.995222,1933,preferred,2.0,0
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,114.277972,1834,preferred,3.0,0
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,259.276571,1733,preferred,4.0,0
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,105.323003,1250,preferred,5.0,0
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,545.416404,1043,preferred,6.0,0
S00450,EGKK,51.552439,1.186249,A319,narrow_body,2067,technical,609,critical,0.75,675.0,609.0,985.535185,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,308.367847,981,preferred,7.0,0
S00451,LTFM,41.125517,28.802272,E190,regional_jet,1983,weather,731,normal,1.0,800.0,731.0,1154.470112,emergency,LTFM,4100,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,0,open,none,safe,civil,0,17.61389,2117,preferred,1.0,1
S00451,LTFM,41.125517,28.802272,E190,regional_jet,1983,weather,731,normal,1.0,800.0,731.0,1154.470112,emergency,LGAV,4000,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,546.936963,2017,preferred,2.0,0
S00451,LTFM,41.125517,28.802272,E190,regional_jet,1983,weather,731,normal,1.0,800.0,731.0,1154.470112,emergency,LTAC,3750,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,joint,0,370.77459,1767,preferred,3.0,0
S00451,LTFM,41.125517,28.802272,E190,regional_jet,1983,weather,731,normal,1.0,800.0,731.0,1154.470112,emergency,LCLK,2987,45,asphalt,ILS,1,0,none,1,basic,1,0,1,1,1,1,1,open,none,safe,civil,0,813.061868,1004,extended,4.0,0
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OTHH,4850,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,57.433579,1982,preferred,1.0,1
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OKKK,4580,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,524.024262,1712,preferred,2.0,0
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OMDB,4447,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,434.480305,1579,preferred,3.0,0
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OERK,4205,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,440.558554,1337,preferred,4.0,0
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OMAA,4106,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,377.831528,1238,preferred,5.0,0
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OOMS,4080,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,758.411746,1212,preferred,6.0,0
S00452,OBBI,25.387916,51.050909,B787-9,wide_body,2868,security,858,low,0.9,1260.0,858.0,1561.405048,emergency,OBBI,3956,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,106.1709,1088,preferred,7.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,LFPG,4215,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,82.009092,1752,preferred,1.0,1
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,EDDF,4000,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,0,1,1,1,open,none,safe,civil,1,428.376335,1537,preferred,2.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,LEMD,4350,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1030.528431,1887,extended,3.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,EGLL,3901,50,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,429.608879,1438,preferred,4.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,EHAM,3800,60,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,447.513386,1337,preferred,5.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,LIRF,3902,60,asphalt,ILS,1,1,basic,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,1020.181018,1439,extended,6.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,EGKK,3317,45,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,389.852468,854,preferred,7.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,DAAG,3500,60,asphalt,RNAV,0,1,basic,1,basic,1,1,1,1,1,1,0,open,none,safe,civil,0,1302.637078,1037,extended,8.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,EGCC,3048,46,asphalt,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,1,670.446138,585,preferred,9.0,0
S00453,LFPG,48.40878,3.203693,A321,narrow_body,2463,medical,810,normal,1.0,1000.0,810.0,1400.952401,emergency,EIDW,3110,45,concrete,ILS,1,1,advanced,1,major,1,1,1,1,1,1,1,open,none,safe,civil,0,865.858276,647,extended,10.0,0
